# Intel Core i7 2.7 GHz 1x4x2, JRuby 1.7.11, Java 1.8.0-b132
TransactionalBank 7 1.959
TransactionalBank 8 2.249
TransactionalBank 1 0.0
TransactionalBank 2 4.052
TransactionalBank 3 2.825
TransactionalBank 4 2.284
TransactionalBank 5 2.322
TransactionalBank 6 1.923
TransactionalBank 7 1.95
TransactionalBank 8 1.829
TransactionalBank 1 0.0
TransactionalBank 2 4.029
TransactionalBank 3 2.799
TransactionalBank 4 2.365
TransactionalBank 5 2.172
TransactionalBank 6 2.047
TransactionalBank 7 1.843
TransactionalBank 8 1.744
